3,1,735.15,320.73,50.09,135.78,1,-1,-1,-1
3,2,690.63,335.58,46.48,129.61,1,-1,-1,-1
3,3,537.11,266.77,104.64,326.68,1,-1,-1,-1
3,4,389.04,277.91,117.47,323.06,1,-1,-1,-1
3,5,865.48,143.95,240.37,630.33,1,-1,-1,-1
3,6,791.01,333.10,42.91,117.09,1,-1,-1,-1
3,7,8.59,16.85,343.37,1064.15,1,-1,-1,-1
4,1,733.48,320.03,50.27,136.18,1,-1,-1,-1
4,2,686.82,335.39,46.32,129.53,1,-1,-1,-1
4,3,530.11,267.96,105.59,329.86,1,-1,-1,-1
4,4,379.62,272.63,119.99,330.60,1,-1,-1,-1
4,5,863.06,147.06,239.69,631.46,1,-1,-1,-1
4,6,788.34,332.73,43.09,117.79,1,-1,-1,-1
4,7,-4.67,24.47,340.05,1056.53,1,-1,-1,-1
5,1,731.09,317.15,50.36,136.13,1,-1,-1,-1
5,2,684.92,331.72,47.84,134.54,1,-1,-1,-1
5,3,524.41,265.01,105.55,329.46,1,-1,-1,-1
5,4,373.38,269.28,120.26,331.32,1,-1,-1,-1
5,5,861.48,149.84,238.04,630.74,1,-1,-1,-1
5,6,787.55,331.72,42.70,116.94,1,-1,-1,-1
5,7,-15.79,8.26,343.16,1072.74,1,-1,-1,-1
6,1,727.97,317.07,49.16,132.35,1,-1,-1,-1
6,2,682.46,329.31,48.60,137.66,1,-1,-1,-1
6,3,517.96,263.50,107.02,334.04,1,-1,-1,-1
6,4,363.99,263.70,122.82,338.60,1,-1,-1,-1
6,5,860.69,149.95,236.27,631.33,1,-1,-1,-1
6,6,785.61,330.53,43.52,119.39,1,-1,-1,-1
6,7,-21.82,12.20,339.32,1068.80,1,-1,-1,-1
7,1,725.32,317.69,49.20,131.97,1,-1,-1,-1
7,2,680.62,328.54,48.15,137.39,1,-1,-1,-1
7,3,512.18,262.11,108.48,339.66,1,-1,-1,-1
7,4,356.11,263.32,123.32,340.33,1,-1,-1,-1
7,5,861.87,152.36,232.21,627.15,1,-1,-1,-1
7,6,783.95,330.20,43.66,119.53,1,-1,-1,-1
7,7,-36.31,4.34,336.62,1076.66,1,-1,-1,-1
8,1,721.64,318.37,50.32,134.34,1,-1,-1,-1
8,2,678.55,330.65,47.08,134.92,1,-1,-1,-1
8,3,508.18,261.37,109.97,345.60,1,-1,-1,-1
8,4,349.97,264.05,124.18,342.66,1,-1,-1,-1
8,5,861.57,151.69,230.47,629.61,1,-1,-1,-1
8,6,781.71,331.07,44.46,121.38,1,-1,-1,-1
8,7,-44.76,2.75,337.11,1078.25,1,-1,-1,-1
9,1,718.37,319.92,50.52,134.11,1,-1,-1,-1
9,2,676.70,334.28,45.85,131.87,1,-1,-1,-1
9,3,503.73,261.21,110.43,348.15,1,-1,-1,-1
9,4,344.55,266.27,123.98,342.13,1,-1,-1,-1
9,5,861.01,149.58,227.86,630.97,1,-1,-1,-1
9,6,779.36,331.67,44.61,121.16,1,-1,-1,-1
9,8,830.74,327.20,54.23,130.93,1,-1,-1,-1
10,1,715.90,321.00,50.83,134.55,1,-1,-1,-1
10,2,674.80,333.81,46.00,132.46,1,-1,-1,-1
10,3,499.17,263.46,111.43,351.56,1,-1,-1,-1
10,4,339.45,267.82,123.09,338.88,1,-1,-1,-1
10,5,856.88,150.28,227.15,637.39,1,-1,-1,-1
10,6,777.82,332.18,44.80,120.89,1,-1,-1,-1
10,8,829.45,329.01,52.22,126.21,1,-1,-1,-1
11,1,713.44,321.54,51.03,134.38,1,-1,-1,-1
11,2,673.99,335.18,45.50,130.85,1,-1,-1,-1
11,3,494.22,262.61,112.61,355.70,1,-1,-1,-1
11,4,333.73,266.21,125.17,342.70,1,-1,-1,-1
11,5,854.98,151.80,226.18,642.09,1,-1,-1,-1
11,6,776.78,334.12,44.66,119.62,1,-1,-1,-1
11,8,828.60,330.98,52.19,126.30,1,-1,-1,-1
12,1,711.15,321.34,51.51,135.37,1,-1,-1,-1
12,2,672.43,338.12,45.34,130.42,1,-1,-1,-1
12,3,491.91,263.70,112.56,355.48,1,-1,-1,-1
12,4,327.81,264.19,130.15,355.06,1,-1,-1,-1
12,5,850.64,155.43,223.98,642.32,1,-1,-1,-1
12,6,775.69,335.32,44.00,117.18,1,-1,-1,-1
12,8,827.58,333.06,50.93,123.41,1,-1,-1,-1
13,1,709.99,321.66,51.89,136.27,1,-1,-1,-1
13,2,669.77,339.47,45.10,129.99,1,-1,-1,-1
13,3,488.43,263.54,112.96,356.17,1,-1,-1,-1
13,4,323.19,263.61,132.66,361.13,1,-1,-1,-1
13,5,847.53,150.00,224.25,648.05,1,-1,-1,-1
13,6,776.06,335.75,44.10,117.13,1,-1,-1,-1
13,8,826.95,337.05,48.54,117.69,1,-1,-1,-1
14,1,708.53,321.51,52.61,138.19,1,-1,-1,-1
14,2,667.47,341.22,44.59,128.95,1,-1,-1,-1
14,3,486.23,264.21,112.71,354.07,1,-1,-1,-1
14,4,319.27,265.42,134.03,363.06,1,-1,-1,-1
14,5,844.11,149.20,222.83,649.34,1,-1,-1,-1
14,6,775.48,335.17,45.13,119.18,1,-1,-1,-1
14,8,827.05,340.81,45.92,111.81,1,-1,-1,-1
14,9,1365.45,328.47,46.81,133.77,1,-1,-1,-1
15,1,707.46,321.98,53.21,139.89,1,-1,-1,-1
15,2,665.67,341.65,44.57,129.16,1,-1,-1,-1
15,3,482.57,262.23,113.23,355.95,1,-1,-1,-1
15,4,315.95,267.02,136.65,369.09,1,-1,-1,-1
15,5,841.48,153.26,219.23,641.54,1,-1,-1,-1
15,6,775.02,334.67,46.29,121.52,1,-1,-1,-1
15,8,824.90,344.03,43.97,108.00,1,-1,-1,-1
15,9,1366.45,327.89,46.53,132.41,1,-1,-1,-1
16,1,706.91,323.34,53.43,140.32,1,-1,-1,-1
16,2,664.15,341.98,44.76,130.17,1,-1,-1,-1
16,3,478.96,263.14,113.90,357.70,1,-1,-1,-1
16,4,312.41,268.64,138.22,373.28,1,-1,-1,-1
16,5,837.11,153.34,219.54,644.01,1,-1,-1,-1
16,6,775.22,335.66,45.93,119.18,1,-1,-1,-1
16,8,822.49,343.39,43.53,108.36,1,-1,-1,-1
16,9,1367.56,328.81,47.05,133.68,1,-1,-1,-1
17,1,706.56,324.98,54.01,141.97,1,-1,-1,-1
