3,1,1198.50,37.08,72.16,114.37,1,-1,-1,-1
3,2,101.84,545.39,86.56,254.66,1,-1,-1,-1
3,3,704.78,1.00,55.65,156.88,1,-1,-1,-1
3,4,1361.49,567.44,106.71,244.93,1,-1,-1,-1
3,5,1486.79,70.08,55.45,148.09,1,-1,-1,-1
3,6,509.79,140.29,96.37,185.42,1,-1,-1,-1
3,7,1731.85,456.68,76.73,215.46,1,-1,-1,-1
3,8,1034.36,134.03,79.35,184.24,1,-1,-1,-1
3,9,1792.12,204.98,69.44,185.81,1,-1,-1,-1
3,10,1632.81,262.28,68.07,187.32,1,-1,-1,-1
3,11,796.24,147.63,61.13,175.45,1,-1,-1,-1
3,12,286.97,125.22,55.31,171.00,1,-1,-1,-1
3,13,687.51,206.23,78.52,113.70,1,-1,-1,-1
3,14,1095.50,211.99,62.62,182.32,1,-1,-1,-1
3,15,373.24,407.44,84.39,244.76,1,-1,-1,-1
3,16,1040.07,1.47,46.63,83.87,1,-1,-1,-1
3,17,221.49,128.50,48.83,163.34,1,-1,-1,-1
3,18,354.97,103.22,54.87,179.95,1,-1,-1,-1
3,19,414.95,90.04,55.79,173.67,1,-1,-1,-1
3,20,872.71,124.64,60.48,175.72,1,-1,-1,-1
3,21,463.30,79.61,54.28,174.11,1,-1,-1,-1
3,22,223.71,391.88,65.00,206.35,1,-1,-1,-1
3,23,1446.42,248.80,56.52,174.08,1,-1,-1,-1
3,24,261.63,363.74,64.04,228.79,1,-1,-1,-1
3,25,911.87,127.66,47.02,161.43,1,-1,-1,-1
3,26,1000.47,2.50,48.17,77.57,1,-1,-1,-1
4,1,1198.03,35.47,74.05,117.36,1,-1,-1,-1
4,2,101.49,545.06,86.75,255.35,1,-1,-1,-1
4,3,704.69,1.08,55.46,156.29,1,-1,-1,-1
4,4,1361.24,567.29,106.76,245.09,1,-1,-1,-1
4,5,1487.16,69.82,55.40,147.91,1,-1,-1,-1
4,6,511.70,143.24,95.42,183.47,1,-1,-1,-1
4,7,1731.38,456.11,76.53,214.91,1,-1,-1,-1
4,8,1034.68,136.12,78.80,182.75,1,-1,-1,-1
4,9,1792.88,205.15,69.34,185.83,1,-1,-1,-1
4,10,1631.36,260.36,68.12,187.75,1,-1,-1,-1
4,11,796.36,147.76,61.08,175.27,1,-1,-1,-1
4,12,286.98,125.34,55.08,170.15,1,-1,-1,-1
4,13,687.58,206.28,78.57,113.78,1,-1,-1,-1
4,14,1090.89,211.61,63.59,183.82,1,-1,-1,-1
4,15,373.99,408.02,83.35,241.48,1,-1,-1,-1
4,16,1040.95,1.15,46.43,83.21,1,-1,-1,-1
4,17,221.19,129.27,48.57,162.42,1,-1,-1,-1
4,18,355.06,104.42,54.41,178.51,1,-1,-1,-1
4,19,415.77,91.81,54.84,170.62,1,-1,-1,-1
4,20,873.10,125.75,60.67,176.23,1,-1,-1,-1
4,21,464.19,80.39,52.91,169.96,1,-1,-1,-1
4,22,222.35,390.93,65.04,206.43,1,-1,-1,-1
4,23,1445.93,248.44,56.35,173.71,1,-1,-1,-1
4,24,259.26,363.77,63.26,226.25,1,-1,-1,-1
4,25,913.08,130.84,46.66,160.65,1,-1,-1,-1
4,26,1005.68,1.96,47.93,77.24,1,-1,-1,-1
5,1,1199.05,37.50,72.38,114.61,1,-1,-1,-1
5,2,101.40,545.26,86.69,255.36,1,-1,-1,-1
5,3,704.57,1.10,55.69,156.92,1,-1,-1,-1
5,4,1361.53,567.68,106.55,244.78,1,-1,-1,-1
5,5,1487.28,69.58,55.32,147.64,1,-1,-1,-1
5,6,509.51,141.75,97.37,187.08,1,-1,-1,-1
5,7,1730.49,455.99,76.83,215.56,1,-1,-1,-1
5,8,1034.69,136.36,79.45,184.35,1,-1,-1,-1
5,9,1794.14,203.95,69.87,187.65,1,-1,-1,-1
5,10,1629.33,259.59,68.22,188.49,1,-1,-1,-1
5,11,795.94,148.10,61.09,175.13,1,-1,-1,-1
5,12,286.18,124.70,55.15,170.25,1,-1,-1,-1
