3,1,1250.51,518.23,72.92,143.79,1,-1,-1,-1
3,2,1295.81,457.17,73.62,205.73,1,-1,-1,-1
3,3,263.05,453.33,105.91,261.12,1,-1,-1,-1
3,4,1682.60,383.54,171.47,361.30,1,-1,-1,-1
4,1,1250.76,515.99,73.49,146.88,1,-1,-1,-1
4,2,1298.81,457.04,73.69,205.99,1,-1,-1,-1
4,3,264.98,450.06,107.15,264.25,1,-1,-1,-1
4,4,1680.37,381.22,172.55,363.52,1,-1,-1,-1
5,1,1250.61,512.41,75.49,150.86,1,-1,-1,-1
5,2,1300.75,456.02,74.12,207.08,1,-1,-1,-1
5,3,266.29,449.36,107.62,265.51,1,-1,-1,-1
5,4,1679.12,383.85,172.11,362.44,1,-1,-1,-1
6,1,1256.77,517.35,71.49,144.93,1,-1,-1,-1
6,2,1302.70,455.64,74.27,207.12,1,-1,-1,-1
6,3,267.59,449.68,107.58,265.08,1,-1,-1,-1
6,4,1679.74,385.97,171.59,361.11,1,-1,-1,-1
7,1,1263.59,527.18,65.72,134.65,1,-1,-1,-1
7,2,1305.83,454.64,74.19,206.24,1,-1,-1,-1
7,3,270.84,449.97,106.55,262.69,1,-1,-1,-1
7,4,1677.92,387.77,171.22,360.87,1,-1,-1,-1
8,1,1269.27,531.73,63.14,130.72,1,-1,-1,-1
8,2,1307.39,454.31,74.60,206.23,1,-1,-1,-1
8,3,272.04,447.56,107.38,265.23,1,-1,-1,-1
8,4,1677.72,389.58,170.79,360.62,1,-1,-1,-1
9,1,1269.90,535.42,61.74,128.85,1,-1,-1,-1
9,2,1309.06,454.43,74.53,204.85,1,-1,-1,-1
9,3,273.61,445.76,108.79,269.66,1,-1,-1,-1
9,4,1677.21,389.74,171.28,362.28,1,-1,-1,-1
10,1,1271.63,535.92,60.92,127.81,1,-1,-1,-1
10,2,1310.42,453.01,75.95,207.37,1,-1,-1,-1
10,3,274.42,441.91,110.10,274.28,1,-1,-1,-1
10,4,1675.36,386.47,172.12,364.97,1,-1,-1,-1
11,1,1273.63,536.86,59.89,126.52,1,-1,-1,-1
11,2,1312.13,450.97,77.84,210.96,1,-1,-1,-1
11,3,276.50,440.51,110.62,276.56,1,-1,-1,-1
11,4,1673.84,384.02,173.18,367.75,1,-1,-1,-1
12,1,1276.04,538.44,59.18,125.69,1,-1,-1,-1
12,2,1313.55,451.90,77.91,209.17,1,-1,-1,-1
12,3,278.84,438.64,110.13,277.61,1,-1,-1,-1
12,4,1671.14,383.78,173.48,368.95,1,-1,-1,-1
12,5,5.19,247.00,174.06,653.08,1,-1,-1,-1
13,1,1278.70,538.96,58.94,125.63,1,-1,-1,-1
13,2,1315.35,452.55,77.86,207.84,1,-1,-1,-1
13,3,283.51,441.04,108.71,273.69,1,-1,-1,-1
13,4,1670.49,382.23,172.81,367.30,1,-1,-1,-1
13,5,7.40,243.74,179.30,670.73,1,-1,-1,-1
14,1,1281.13,539.11,59.15,127.00,1,-1,-1,-1
14,2,1316.95,451.96,78.30,208.66,1,-1,-1,-1
14,3,286.51,440.68,107.68,271.00,1,-1,-1,-1
14,4,1667.65,378.87,175.53,373.02,1,-1,-1,-1
14,5,9.87,238.70,185.77,691.62,1,-1,-1,-1
15,1,1285.04,538.18,59.46,128.66,1,-1,-1,-1
15,2,1318.38,452.68,78.18,207.89,1,-1,-1,-1
15,3,290.12,444.12,106.34,266.22,1,-1,-1,-1
15,4,1663.11,377.63,177.58,378.22,1,-1,-1,-1
15,5,16.00,237.17,187.55,691.07,1,-1,-1,-1
16,1,1287.42,536.41,59.99,131.36,1,-1,-1,-1
16,2,1319.53,453.11,78.54,209.04,1,-1,-1,-1
16,3,293.11,446.11,105.92,264.00,1,-1,-1,-1
16,4,1660.26,376.27,178.55,380.28,1,-1,-1,-1
16,5,18.26,241.53,190.51,693.96,1,-1,-1,-1
17,1,1288.68,536.51,59.43,131.53,1,-1,-1,-1
17,2,1321.16,453.55,78.12,208.47,1,-1,-1,-1
17,3,294.96,447.47,105.96,263.24,1,-1,-1,-1
17,4,1662.38,376.11,177.04,378.42,1,-1,-1,-1
17,5,18.92,241.82,191.96,690.46,1,-1,-1,-1
18,1,1290.48,536.39,58.82,131.07,1,-1,-1,-1
18,2,1323.23,454.38,77.81,208.11,1,-1,-1,-1
18,3,298.66,448.44,105.03,261.91,1,-1,-1,-1
18,4,1659.36,379.06,177.30,378.83,1,-1,-1,-1
18,5,16.45,229.47,197.61,703.65,1,-1,-1,-1
19,1,1292.09,535.07,58.61,131.62,1,-1,-1,-1
19,2,1324.53,454.44,78.10,209.29,1,-1,-1,-1
19,3,302.26,449.20,103.88,260.09,1,-1,-1,-1
19,4,1656.82,380.40,178.26,380.32,1,-1,-1,-1
19,5,22.32,229.66,197.61,689.80,1,-1,-1,-1
20,1,1294.06,535.02,58.36,132.22,1,-1,-1,-1
20,2,1326.13,454.86,77.78,209.40,1,-1,-1,-1
20,3,306.58,448.95,103.36,259.63,1,-1,-1,-1
20,4,1648.58,375.58,181.37,385.64,1,-1,-1,-1
20,5,27.70,227.07,205.40,700.17,1,-1,-1,-1
21,1,1295.38,535.79,57.44,131.06,1,-1,-1,-1
21,2,1327.11,455.15,77.04,208.57,1,-1,-1,-1
21,3,310.05,449.84,102.45,258.41,1,-1,-1,-1
21,4,1643.60,372.20,184.95,393.11,1,-1,-1,-1
21,5,35.22,237.02,210.22,693.97,1,-1,-1,-1
22,1,1296.80,536.14,56.87,130.62,1,-1,-1,-1
22,2,1327.37,455.73,76.50,207.91,1,-1,-1,-1
22,3,312.32,453.09,101.16,256.52,1,-1,-1,-1
22,4,1640.94,371.39,185.83,395.31,1,-1,-1,-1
22,5,38.32,233.25,217.37,694.71,1,-1,-1,-1
